Temp_ID Permanent_ID Mutation_type Position s h Subpop Tick Number
64 0 m2 20903 -2.98242339e-05 0.5 p-1 -8657530 915
68 1 m2 23710 -6.72575043e-05 0.5 p-1 -272260 84
37 5 m2 33797 2.51826054e-06 0.5 p-1 -2941543 952
102 6 m2 34706 -0.0182954893 0.5 p-1 -4463650 143
138 7 m2 37237 0.019781597 0.5 p-1 -22734 17
264 8 m2 38052 -0.0238672756 0.5 p-1 -13150 3
168 9 m2 38168 0.00362997479 0.5 p-1 -251691 76
263 10 m2 42944 0.000287875824 0.5 p-1 -275096 3
121 11 m2 42957 -0.00234812987 0.5 p-1 -157565 120
123 12 m2 43179 0.00165125437 0.5 p-1 -80143 39
177 13 m2 44529 -0.00704538403 0.5 p-1 -895799 57
205 14 m2 56492 9.20694729e-05 0.5 p-1 -10734 18
112 15 m2 56496 0.00675268658 0.5 p-1 -16327 48
69 17 m2 65160 0.000176488975 0.5 p-1 -245258 205
147 18 m2 66369 0.00182507955 0.5 p-1 -355967 82
148 19 m2 66794 -0.0201007817 0.5 p-1 -117106 74
2 20 m2 68771 -0.0045410092 0.5 p-1 -3209151 1732
150 21 m2 71360 -0.0352988988 0.5 p-1 -4908 4
70 23 m2 73902 -6.64272156e-05 0.5 p-1 -4892576 425
130 25 m2 75929 -0.0350259915 0.5 p-1 -2275735 83
173 26 m2 82841 3.62320025e-05 0.5 p-1 -274608 19
247 27 m2 84145 0.000835215847 0.5 p-1 -5156 2
139 28 m2 88147 -7.05642888e-05 0.5 p-1 -33154 26
79 32 m2 96067 -0.0163309313 0.5 p-1 -2245821 520
103 33 m2 97035 -0.000508973899 0.5 p-1 -4252097 44
116 35 m2 102897 -0.000173323278 0.5 p-1 -144930 60
83 36 m2 104434 -0.072207883 0.5 p-1 -1517240 417
106 38 m2 118396 0.0460246317 0.5 p-1 -95311 96
107 39 m2 142243 0.00114581874 0.5 p-1 -278573 221
142 40 m2 154473 -0.00137965754 0.5 p-1 -192789 57
90 41 m2 161076 -0.00022661878 0.5 p-1 -2594584 209
164 42 m2 162081 0.000619112398 0.5 p-1 -75512 38
206 43 m2 166105 0.0305114295 0.5 p-1 -26447 10
190 44 m2 173976 0.00024158087 0.5 p-1 -5229 8
104 45 m2 175230 -0.0300288144 0.5 p-1 -9113 4
215 46 m2 175407 -0.0286566783 0.5 p-1 -190185 20
38 47 m2 179441 -2.80389312e-09 0.5 p-1 -773323 150
84 48 m2 179673 0.00755369524 0.5 p-1 -1848616 477
210 50 m2 190780 -0.00278507033 0.5 p-1 -431711 24
171 51 m2 192234 -4.86847682e-07 0.5 p-1 -76175 26
39 52 m2 195335 -2.7470016e-05 0.5 p-1 -846179 524
91 53 m2 195667 0.0152553665 0.5 p-1 -189421 84
258 55 m2 212959 -0.00811940338 0.5 p-1 -10981 4
93 57 m2 216766 0.000107432403 0.5 p-1 -7777041 365
85 58 m2 224863 -0.000143187164 0.5 p-1 -810858 265
242 59 m2 229198 0.00187180843 0.5 p-1 -12396 5
6 60 m2 229992 -0.0138162607 0.5 p-1 -5241963 1728
113 61 m2 233331 0.0196276978 0.5 p-1 -29560 7
118 62 m2 235938 0.000452763838 0.5 p-1 -21538 2
269 63 m2 242459 -0.000292489538 0.5 p-1 -10396 1
7 64 m2 245459 -0.0105411233 0.5 p-1 -2732124 1576
243 65 m2 246998 0.00275851414 0.5 p-1 -22397 5
188 66 m2 251859 -2.35058415e-05 0.5 p-1 -375084 26
98 68 m2 265905 0.00122671027 0.5 p-1 -219765 208
192 69 m2 267302 2.06771474e-05 0.5 p-1 -976781 4
194 70 m2 270865 -0.0107212672 0.5 p-1 -10088 12
8 71 m2 276613 -0.000428174681 0.5 p-1 -2641572 1860
189 72 m2 281294 0.0419195555 0.5 p-1 -1254203 28
262 73 m2 288410 -7.35435322e-07 0.5 p-1 -9947 3
180 74 m2 297784 1.27558542e-05 0.5 p-1 -35760 12
9 75 m2 302341 -1.66869868e-05 0.5 p-1 -3802966 450
228 76 m2 304653 0.00889954064 0.5 p-1 -24706 10
40 77 m2 308612 -0.00198640092 0.5 p-1 -3474301 1557
160 78 m2 318420 0.000166590791 0.5 p-1 -73794 22
222 79 m2 321288 0.00381465442 0.5 p-1 -160754 19
71 80 m2 322387 0.0105082104 0.5 p-1 -628918 50
143 81 m2 325534 -0.000384772022 0.5 p-1 -12428 28
266 82 m2 326029 0.00017136462 0.5 p-1 -9411 2
158 83 m2 329580 0.0474782996 0.5 p-1 -1094849 115
179 86 m2 335253 0.00160433375 0.5 p-1 -31220 13
99 87 m2 346036 0.00674111024 0.5 p-1 -2125444 207
200 88 m2 346823 0.00249537057 0.5 p-1 -1326378 15
201 89 m2 347801 0.00175391114 0.5 p-1 -225224 15
110 90 m2 348457 -0.00111910561 0.5 p-1 -49290 80
229 91 m2 349129 -3.48251597e-05 0.5 p-1 -46587 4
161 92 m2 349960 -0.000878696213 0.5 p-1 -247312 35
244 93 m2 365280 -0.012740925 0.5 p-1 -8703 2
267 95 m2 370767 -0.00304982369 0.5 p-1 -95525 5
126 98 m2 373907 0.0748014674 0.5 p-1 -269918 83
195 99 m2 378120 -2.06312598e-06 0.5 p-1 -33015 26
181 100 m2 381177 0.00990890898 0.5 p-1 -438388 37
245 102 m2 388336 0.000247102027 0.5 p-1 -2116 1
41 103 m2 391911 -0.00186528848 0.5 p-1 -3507409 375
11 104 m2 393614 0.0369414464 0.5 p-1 -1762785 760
135 105 m2 401854 -0.000837477273 0.5 p-1 -187208 94
166 107 m2 404149 0.00117514376 0.5 p-1 -1768 7
56 109 m2 413349 0.105185881 0.5 p-1 -321184 66
73 111 m2 418248 -0.00557869766 0.5 p-1 -640990 603
57 112 m2 433107 -0.0155800171 0.5 p-1 -1135761 881
74 114 m2 435292 -0.00296395947 0.5 p-1 -177862 145
13 117 m2 438390 0.000164362355 0.5 p-1 -221923 90
14 118 m2 448171 -0.111156061 0.5 p-1 -1778786 481
15 119 m2 448327 0.0187216811 0.5 p-1 -105593 55
127 120 m2 449389 0.000139913551 0.5 p-1 -430602 84
16 121 m2 452553 0.00175698067 0.5 p-1 -1364779 1315
214 124 m2 456936 0.000902737083 0.5 p-1 -156858 29
256 125 m2 460762 -9.37917207e-07 0.5 p-1 -47267 1
132 126 m2 461930 -3.60128215e-05 0.5 p-1 -124372 37
119 128 m2 464219 -0.0196027253 0.5 p-1 -46566 30
213 130 m2 474441 -4.8303169e-05 0.5 p-1 -15867 21
17 131 m2 481309 -0.0106454911 0.5 p-1 -325858 233
272 132 m2 484215 -0.000195375105 0.5 p-1 -13684 1
241 133 m2 484632 0.0608462393 0.5 p-1 -94392 11
176 135 m2 488517 0.0126750013 0.5 p-1 -37519 5
58 136 m2 488577 0.00791073963 0.5 p-1 -3440720 845
207 137 m2 489064 -5.6562981e-09 0.5 p-1 -24198 10
187 138 m2 492235 9.27026267e-05 0.5 p-1 -76015 25
